time_s,reference_heading_deg,reference_heading_continuous_deg,PID_tuned_heading_deg,PID_tuned_heading_continuous_deg,PID_tuned_heading_error_deg,Fossen_PID/SMC_heading_deg,Fossen_PID/SMC_heading_continuous_deg,Fossen_PID/SMC_heading_error_deg,PID_5_Hz_heading_deg,PID_5_Hz_heading_continuous_deg,PID_5_Hz_heading_error_deg,NMPC_offset-free_N12_heading_deg,NMPC_offset-free_N12_heading_continuous_deg,NMPC_offset-free_N12_heading_error_deg,reference_depth_m,PID_tuned_depth_m,PID_tuned_depth_error_m,Fossen_PID/SMC_depth_m,Fossen_PID/SMC_depth_error_m,PID_5_Hz_depth_m,PID_5_Hz_depth_error_m,NMPC_offset-free_N12_depth_m,NMPC_offset-free_N12_depth_error_m
362.300,254.675015,254.675015,249.723585,249.723585,-4.951430,203.643160,203.643160,-51.031855,249.697585,249.697585,-4.977430,254.536029,254.536029,-0.138986,18.411541,15.868635,-2.542906,17.445826,-0.965714,15.839163,-2.572378,18.318760,-0.092781
362.320,254.773585,254.773585,249.821875,249.821875,-4.951710,203.657219,203.657219,-51.116365,249.792057,249.792057,-4.981527,254.643220,254.643220,-0.130365,18.426705,15.882818,-2.543887,17.444946,-0.981760,15.853117,-2.573588,18.334090,-0.092615
362.340,254.872182,254.872182,249.920309,249.920309,-4.951873,203.671348,203.671348,-51.200834,249.887087,249.887087,-4.985095,254.750480,254.750480,-0.121701,18.441874,15.897006,-2.544868,17.444071,-0.997804,15.867139,-2.574735,18.349425,-0.092449
362.360,254.970806,254.970806,250.018813,250.018813,-4.951993,203.685537,203.685537,-51.285269,249.982649,249.982649,-4.988157,254.857738,254.857738,-0.113068,18.457047,15.911199,-2.545848,17.443201,-1.013846,15.881230,-2.575817,18.364765,-0.092283
362.380,255.069457,255.069457,250.117368,250.117368,-4.952090,203.699775,203.699775,-51.369683,250.078755,250.078755,-4.990702,254.964986,254.964986,-0.104472,18.472224,15.925397,-2.546827,17.442338,-1.029886,15.895387,-2.576837,18.380110,-0.092114
362.400,255.168135,255.168135,250.216023,250.216023,-4.952112,203.714062,203.714062,-51.454074,250.175477,250.175477,-4.992658,255.072289,255.072289,-0.095847,18.487405,15.939600,-2.547806,17.441481,-1.045925,15.909609,-2.577796,18.395461,-0.091945
362.420,255.266840,255.266840,250.314776,250.314776,-4.952063,203.728394,203.728394,-51.538445,250.272821,250.272821,-4.994019,255.179651,255.179651,-0.087189,18.502591,15.953809,-2.548782,17.440630,-1.061961,15.923893,-2.578698,18.410817,-0.091774
362.440,255.365571,255.365571,250.413511,250.413511,-4.952060,203.742750,203.742750,-51.622820,250.370711,250.370711,-4.994859,255.286943,255.286943,-0.078628,18.517780,15.968024,-2.549756,17.439785,-1.077995,15.938236,-2.579544,18.426179,-0.091601
362.460,255.464327,255.464327,250.512257,250.512257,-4.952070,203.757130,203.757130,-51.707197,250.469202,250.469202,-4.995125,255.394193,255.394193,-0.070134,18.532973,15.982245,-2.550728,17.438946,-1.094028,15.952637,-2.580337,18.441548,-0.091426
362.480,255.563109,255.563109,250.611069,250.611069,-4.952040,203.771542,203.771542,-51.791567,250.568359,250.568359,-4.994750,255.501452,255.501452,-0.061658,18.548171,15.996473,-2.551697,17.438113,-1.110057,15.967089,-2.581082,18.456922,-0.091249
362.500,255.661917,255.661917,250.710040,250.710040,-4.951877,203.786002,203.786002,-51.875915,250.668278,250.668278,-4.993638,255.608816,255.608816,-0.053101,18.563372,16.010707,-2.552664,17.437287,-1.126085,15.981588,-2.581783,18.472302,-0.091070
362.520,255.760749,255.760749,250.809232,250.809232,-4.951517,203.800515,203.800515,-51.960234,250.769013,250.769013,-4.991736,255.716352,255.716352,-0.044398,18.578577,16.024948,-2.553629,17.436467,-1.142110,15.996129,-2.582448,18.487686,-0.090890
362.540,255.859607,255.859607,250.908547,250.908547,-4.951060,203.815078,203.815078,-52.044529,250.870451,250.870451,-4.989155,255.823952,255.823952,-0.035655,18.593786,16.039194,-2.554591,17.435653,-1.158133,16.010705,-2.583081,18.503077,-0.090709
362.560,255.958489,255.958489,251.007947,251.007947,-4.950542,203.829685,203.829685,-52.128804,250.972540,250.972540,-4.985948,255.931583,255.931583,-0.026906,18.608998,16.053447,-2.555551,17.434846,-1.174153,16.025310,-2.583688,18.518473,-0.090526
362.580,256.057395,256.057395,251.107401,251.107401,-4.949994,203.844331,203.844331,-52.213064,251.075230,251.075230,-4.982165,256.039222,256.039222,-0.018173,18.624215,16.067707,-2.556508,17.434045,-1.190170,16.039938,-2.584277,18.533874,-0.090340
362.600,256.156325,256.156325,251.207006,251.207006,-4.949319,203.859028,203.859028,-52.297298,251.178596,251.178596,-4.977729,256.146981,256.146981,-0.009344,18.639435,16.081973,-2.557461,17.433251,-1.206184,16.054581,-2.584854,18.549281,-0.090153
362.620,256.255279,256.255279,251.306868,251.306868,-4.948411,203.873782,203.873782,-52.381497,251.282722,251.282722,-4.972558,256.254983,256.254983,-0.000296,18.654658,16.096246,-2.558412,17.432463,-1.222196,16.069232,-2.585427,18.564693,-0.089965
362.640,256.354257,256.354257,251.407002,251.407002,-4.947255,203.888597,203.888597,-52.465659,251.387373,251.387373,-4.966884,256.363230,256.363230,0.008973,18.669886,16.110525,-2.559360,17.431682,-1.238204,16.083874,-2.586012,18.580111,-0.089775
362.660,256.453258,256.453258,251.507375,251.507375,-4.945883,203.903466,203.903466,-52.549791,251.492333,251.492333,-4.960924,256.471685,256.471685,0.018428,18.685117,16.124812,-2.560305,17.430907,-1.254210,16.098493,-2.586623,18.595534,-0.089583
362.680,256.552281,256.552281,251.608025,251.608025,-4.944257,203.918396,203.918396,-52.633886,251.597508,251.597508,-4.954774,256.580389,256.580389,0.028107,18.700351,16.139104,-2.561247,17.430139,-1.270212,16.113079,-2.587272,18.610962,-0.089389
362.700,256.651328,256.651328,251.708804,251.708804,-4.942524,203.933375,203.933375,-52.717953,251.702654,251.702654,-4.948674,256.689184,256.689184,0.037856,18.715589,16.153404,-2.562185,17.429378,-1.286211,16.127622,-2.587967,18.626396,-0.089193
362.720,256.750397,256.750397,251.809716,251.809716,-4.940681,203.948403,203.948403,-52.801994,251.807707,251.807707,-4.942690,256.798083,256.798083,0.047686,18.730830,16.167710,-2.563121,17.428623,-1.302207,16.142118,-2.588712,18.641836,-0.088994
362.740,256.849488,256.849488,251.910753,251.910753,-4.938735,203.963476,203.963476,-52.886013,251.912617,251.912617,-4.936871,256.907093,256.907093,0.057605,18.746075,16.182022,-2.564053,17.427876,-1.318199,16.156563,-2.589512,18.657281,-0.088794
362.760,256.948601,256.948601,252.011789,252.011789,-4.936813,203.978580,203.978580,-52.970021,252.017229,252.017229,-4.931372,257.016087,257.016087,0.067485,18.761323,16.196341,-2.564982,17.427135,-1.334189,16.170955,-2.590369,18.672732,-0.088592
362.780,257.047736,257.047736,252.112924,252.112924,-4.934811,203.993730,203.993730,-53.054006,252.121630,252.121630,-4.926106,257.125184,257.125184,0.077448,18.776575,16.210666,-2.565909,17.426400,-1.350174,16.185291,-2.591284,18.688187,-0.088387
362.800,257.146892,257.146892,252.214191,252.214191,-4.932702,204.008928,204.008928,-53.137964,252.225842,252.225842,-4.921050,257.234427,257.234427,0.087535,18.791830,16.224997,-2.566833,17.425673,-1.366157,16.199573,-2.592256,18.703648,-0.088182
362.820,257.246069,257.246069,252.315617,252.315617,-4.930452,204.024177,204.024177,-53.221892,252.329896,252.329896,-4.916174,257.343859,257.343859,0.097789,18.807088,16.239333,-2.567755,17.424952,-1.382136,16.213801,-2.593286,18.719113,-0.087974
362.840,257.345267,257.345267,252.417117,252.417117,-4.928150,204.039475,204.039475,-53.305792,252.433626,252.433626,-4.911641,257.453359,257.453359,0.108092,18.822349,16.253674,-2.568674,17.424238,-1.398111,16.227975,-2.594374,18.734583,-0.087766
362.860,257.444486,257.444486,252.518780,252.518780,-4.925706,204.054841,204.054841,-53.389645,252.537072,252.537072,-4.907415,257.563003,257.563003,0.118517,18.837613,16.268020,-2.569593,17.423530,-1.414083,16.242095,-2.595518,18.750056,-0.087557
362.880,257.543725,257.543725,252.620668,252.620668,-4.923057,204.070289,204.070289,-53.473436,252.640264,252.640264,-4.903461,257.672849,257.672849,0.129124,18.852881,16.282369,-2.570512,17.422829,-1.430052,16.256162,-2.596718,18.765532,-0.087348
362.900,257.642984,257.642984,252.722829,252.722829,-4.920155,204.085825,204.085825,-53.557159,252.743236,252.743236,-4.899748,257.782943,257.782943,0.139959,18.868151,16.296722,-2.571430,17.422134,-1.446017,16.270180,-2.597972,18.781011,-0.087140
362.920,257.742263,257.742263,252.825169,252.825169,-4.917094,204.101436,204.101436,-53.640827,252.845893,252.845893,-4.896370,257.893194,257.893194,0.150932,18.883425,16.311078,-2.572347,17.421447,-1.461979,16.284151,-2.599274,18.796493,-0.086932
362.940,257.841561,257.841561,252.927583,252.927583,-4.913978,204.117097,204.117097,-53.724464,252.948144,252.948144,-4.893417,258.003511,258.003511,0.161950,18.898702,16.325438,-2.573264,17.420765,-1.477936,16.298082,-2.600620,18.811978,-0.086724
362.960,257.940879,257.940879,253.029876,253.029876,-4.911002,204.132792,204.132792,-53.808087,253.049810,253.049810,-4.891069,258.113687,258.113687,0.172808,18.913981,16.339801,-2.574180,17.420091,-1.493891,16.311976,-2.602006,18.827466,-0.086515
362.980,258.040215,258.040215,253.131965,253.131965,-4.908250,204.148508,204.148508,-53.891708,253.150829,253.150829,-4.889386,258.223647,258.223647,0.183432,18.929264,16.354168,-2.575096,17.419423,-1.509841,16.325838,-2.603426,18.842957,-0.086307
363.000,258.139571,258.139571,253.233818,253.233818,-4.905753,204.164238,204.164238,-53.975333,253.251191,253.251191,-4.888380,258.333368,258.333368,0.193797,18.944549,16.368538,-2.576011,17.418761,-1.525788,16.339675,-2.604875,18.858451,-0.086098
363.020,258.238945,258.238945,253.335342,253.335342,-4.903603,204.179980,204.179980,-54.058964,253.350820,253.350820,-4.888125,258.442747,258.442747,0.203802,18.959838,16.382911,-2.576927,17.418106,-1.541731,16.353489,-2.606349,18.873947,-0.085890
363.040,258.338337,258.338337,253.436561,253.436561,-4.901776,204.195741,204.195741,-54.142596,253.449802,253.449802,-4.888534,258.551775,258.551775,0.213438,18.975129,16.397285,-2.577844,17.417458,-1.557671,16.367293,-2.607836,18.889445,-0.085684
363.060,258.437746,258.437746,253.537485,253.537485,-4.900261,204.211514,204.211514,-54.226232,253.548200,253.548200,-4.889546,258.660441,258.660441,0.222694,18.990423,16.411661,-2.578762,17.416815,-1.573607,16.381096,-2.609327,18.904943,-0.085479
363.080,258.537174,258.537174,253.638115,253.638115,-4.899059,204.227301,204.227301,-54.309873,253.646052,253.646052,-4.891122,258.768722,258.768722,0.231548,19.005719,16.426037,-2.579682,17.416179,-1.589540,16.394905,-2.610814,18.920443,-0.085276
363.100,258.636619,258.636619,253.738486,253.738486,-4.898133,204.243095,204.243095,-54.393524,253.743425,253.743425,-4.893194,258.876648,258.876648,0.240029,19.021018,16.440415,-2.580603,17.415549,-1.605469,16.408728,-2.612290,18.935943,-0.085075
363.120,258.736081,258.736081,253.838564,253.838564,-4.897517,204.258886,204.258886,-54.477195,253.840309,253.840309,-4.895772,258.984172,258.984172,0.248091,19.036320,16.454795,-2.581526,17.414925,-1.621395,16.422570,-2.613750,18.951445,-0.084876
363.140,258.835560,258.835560,253.938251,253.938251,-4.897309,204.274664,204.274664,-54.560896,253.936626,253.936626,-4.898934,259.091179,259.091179,0.255619,19.051625,16.469175,-2.582450,17.414307,-1.637318,16.436435,-2.615190,18.966947,-0.084678
363.160,258.935055,258.935055,254.037735,254.037735,-4.897321,204.290450,204.290450,-54.644605,254.032575,254.032575,-4.902481,259.197857,259.197857,0.262802,19.066932,16.483556,-2.583376,17.413694,-1.653237,16.450327,-2.616605,18.982450,-0.084482
363.180,259.034567,259.034567,254.137044,254.137044,-4.897523,204.306253,204.306253,-54.728314,254.128194,254.128194,-4.906373,259.304225,259.304225,0.269658,19.082241,16.497937,-2.584304,17.413088,-1.669153,16.464249,-2.617992,18.997952,-0.084289
363.200,259.134095,259.134095,254.236180,254.236180,-4.897915,204.322076,204.322076,-54.812019,254.223490,254.223490,-4.910605,259.410276,259.410276,0.276181,19.097553,16.512318,-2.585235,17.412487,-1.685066,16.478204,-2.619349,19.013455,-0.084098
363.220,259.233639,259.233639,254.335256,254.335256,-4.898382,204.337939,204.337939,-54.895699,254.318582,254.318582,-4.915056,259.516119,259.516119,0.282480,19.112867,16.526700,-2.586168,17.411892,-1.700976,16.492195,-2.620673,19.028957,-0.083911
363.240,259.333198,259.333198,254.434316,254.434316,-4.898882,204.353856,204.353856,-54.979342,254.413724,254.413724,-4.919474,259.621774,259.621774,0.288576,19.128184,16.541080,-2.587104,17.411302,-1.716882,16.506233,-2.621951,19.044458,-0.083726
363.260,259.432772,259.432772,254.533466,254.533466,-4.899306,204.369825,204.369825,-55.062947,254.509184,254.509184,-4.923588,259.727355,259.727355,0.294583,19.143503,16.555461,-2.588043,17.410718,-1.732786,16.520328,-2.623176,19.059959,-0.083545
363.280,259.532362,259.532362,254.632753,254.632753,-4.899608,204.385855,204.385855,-55.146507,254.605129,254.605129,-4.927233,259.832898,259.832898,0.300537,19.158825,16.569842,-2.588983,17.410139,-1.748686,16.534483,-2.624341,19.075459,-0.083366
363.300,259.631966,259.631966,254.732253,254.732253,-4.899712,204.401949,204.401949,-55.230017,254.701724,254.701724,-4.930241,259.938489,259.938489,0.306523,19.174149,16.584223,-2.589926,17.409566,-1.764582,16.548702,-2.625446,19.090958,-0.083190
363.320,259.731584,259.731584,254.832126,254.832126,-4.899458,204.418118,204.418118,-55.313467,254.799196,254.799196,-4.932389,260.044304,260.044304,0.312720,19.189474,16.598605,-2.590870,17.408999,-1.780475,16.562985,-2.626490,19.106458,-0.083016
363.340,259.831217,259.831217,254.932418,254.932418,-4.898799,204.434377,204.434377,-55.396840,254.897636,254.897636,-4.933581,260.150388,260.150388,0.319172,19.204803,16.612987,-2.591815,17.408437,-1.796365,16.577329,-2.627474,19.121958,-0.082845
363.360,259.930864,259.930864,255.033135,255.033135,-4.897728,204.450722,204.450722,-55.480142,254.997084,254.997084,-4.933779,260.256768,260.256768,0.325905,19.220133,16.627372,-2.592761,17.407882,-1.812251,16.591731,-2.628402,19.137457,-0.082675
363.380,260.030524,260.030524,255.134258,255.134258,-4.896266,204.467149,204.467149,-55.563375,255.097545,255.097545,-4.932979,260.363440,260.363440,0.332916,19.235465,16.641758,-2.593707,17.407332,-1.828133,16.606189,-2.629276,19.152958,-0.082507
363.400,260.130198,260.130198,255.235768,255.235768,-4.894430,204.483648,204.483648,-55.646550,255.199012,255.199012,-4.931185,260.470410,260.470410,0.340213,19.250800,16.656147,-2.594653,17.406788,-1.844011,16.620698,-2.630101,19.168460,-0.082339
363.420,260.229884,260.229884,255.337504,255.337504,-4.892380,204.500214,204.500214,-55.729670,255.301335,255.301335,-4.928549,260.577523,260.577523,0.347639,19.266136,16.670539,-2.595597,17.406251,-1.859885,16.635253,-2.630883,19.183964,-0.082172
363.440,260.329584,260.329584,255.439404,255.439404,-4.890180,204.516845,204.516845,-55.812739,255.404370,255.404370,-4.925214,260.684702,260.684702,0.355118,19.281474,16.684935,-2.596540,17.405720,-1.875755,16.649844,-2.631630,19.199470,-0.082004
363.460,260.429296,260.429296,255.541411,255.541411,-4.887885,204.533530,204.533530,-55.895766,255.507996,255.507996,-4.921300,260.791893,260.791893,0.362597,19.296815,16.699334,-2.597481,17.405195,-1.891620,16.664464,-2.632351,19.214978,-0.081837
363.480,260.529021,260.529021,255.643545,255.643545,-4.885475,204.550276,204.550276,-55.978745,255.612183,255.612183,-4.916837,260.899122,260.899122,0.370101,19.312157,16.713736,-2.598421,17.404676,-1.907481,16.679105,-2.633052,19.230487,-0.081670
363.500,260.628757,260.628757,255.745683,255.745683,-4.883074,204.567075,204.567075,-56.061682,255.716764,255.716764,-4.911993,261.006260,261.006260,0.377502,19.327501,16.728142,-2.599359,17.404165,-1.923336,16.693761,-2.633741,19.245999,-0.081502
363.520,260.728505,260.728505,255.847805,255.847805,-4.880701,204.583922,204.583922,-56.144583,255.821684,255.821684,-4.906822,261.113299,261.113299,0.384793,19.342847,16.742552,-2.600295,17.403659,-1.939188,16.708424,-2.634423,19.261512,-0.081335
363.540,260.828265,260.828265,255.949955,255.949955,-4.878310,204.600822,204.600822,-56.227443,255.926956,255.926956,-4.901309,261.220297,261.220297,0.392032,19.358195,16.756964,-2.601230,17.403161,-1.955034,16.723089,-2.635105,19.277026,-0.081169
363.560,260.928036,260.928036,256.052057,256.052057,-4.875979,204.617771,204.617771,-56.310266,256.032477,256.032477,-4.895559,261.327181,261.327181,0.399145,19.373544,16.771380,-2.602164,17.402669,-1.970875,16.737752,-2.635793,19.292542,-0.081002
363.580,261.027818,261.027818,256.154152,256.154152,-4.873666,204.634765,204.634765,-56.393053,256.138263,256.138263,-4.889555,261.434007,261.434007,0.406189,19.388895,16.785799,-2.603096,17.402184,-1.986711,16.752405,-2.636490,19.308058,-0.080837
363.600,261.127611,261.127611,256.256245,256.256245,-4.871366,204.651811,204.651811,-56.475800,256.244298,256.244298,-4.883312,261.540789,261.540789,0.413178,19.404248,16.800221,-2.604027,17.401706,-2.002542,16.767045,-2.637203,19.323576,-0.080672
